,CMPSI_NM,CMPSI_SCTIN_NM,소재지전체주소,상세영업상태명,lat,lon,kakao_score,지역
3089,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,영업중,35.79,129.49,0.0,경상북도
3090,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,영업중,35.79,129.49,0.0,경상북도
3091,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,영업중,35.79,129.49,0.0,경상북도
3092,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,등록취소,35.79,129.49,0.0,경상북도
3093,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,등록취소,35.79,129.49,0.0,경상북도
3094,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,등록취소,35.79,129.49,0.0,경상북도
3095,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,등록취소,35.79,129.49,0.0,경상북도
3096,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 686-2,등록취소,35.79,129.49,0.0,경상북도
3097,송림오토캠핑장,일반야영장,경상북도 경주시 감포읍 전촌리 685-40,폐업,35.79,129.49,0.0,경상북도
3098,글램코티지,일반야영장,경상북도 영천시 임고면 매호리 574-4,휴업,35.99,128.96,5.0,경상북도
3099,하비리조트,일반야영장,경상북도 청도군 각북면 지슬리 1075번지,영업중,35.71,128.59,0.0,경상북도
3100,삼계리주말농원캠핑장,일반야영장,경상북도 청도군 운문면 신원리 268번지,영업중,35.68,129.01,0.0,경상북도
3101,삼계리주말농원캠핑장,일반야영장,경상북도 청도군 운문면 신원리 273번지,영업중,35.68,129.01,0.0,경상북도
3102,삼계리주말농원캠핑장,일반야영장,경상북도 청도군 운문면 신원리 217,영업중,35.68,129.01,0.0,경상북도
3103,수리덤 숲속야영장,일반야영장,경상북도 청도군 운문면 신원리 268번지,영업중,35.68,129.01,0,경상북도
3104,수리덤 숲속야영장,일반야영장,경상북도 청도군 운문면 신원리 273번지,영업중,35.68,129.01,0,경상북도
3105,수리덤 숲속야영장,일반야영장,경상북도 청도군 운문면 신원리 217,영업중,35.68,129.01,0,경상북도
3106,상비오토캠핑,일반야영장,경상북도 고령군 덕곡면 노리 623-1,영업중,35.8,128.17,5.0,경상북도
3107,소망캠핑장,일반야영장,경상북도 고령군 운수면 월산리 2-1,영업중,35.77,128.28,0.0,경상북도
3108,(주)동재가산수피아,일반야영장,경상북도 칠곡군 가산면 학하리 141,영업중,36.09,128.49,0.0,경상북도
3109,(주)동재가산수피아,일반야영장,경상북도 칠곡군 가산면 학하리 1206-1,영업중,36.09,128.49,0.0,경상북도
3110,이지캠핑,일반야영장,경상북도 예천군 감천면 포리 1153-2,영업중,36.71,128.51,0.0,경상북도
3111,불영계곡 캠핑장,일반야영장,경상북도 울진군 울진읍 대흥리 76 외 4필지,폐업,36.97,129.32,4.6,경상북도
3112,불영계곡 캠핑장,일반야영장,경상북도 울진군 울진읍 대흥리 75 불영계곡캠핑장,영업중,36.97,129.32,4.6,경상북도
3113,해간도캠핑장,일반야영장,경상남도 거제시 사등면 덕호리 269,영업중,34.87,128.47,5.0,경상남도
3114,해간도캠핑장,일반야영장,경상남도 통영시 용남면 장평리 1119,영업중,34.87,128.47,5.0,경상남도
3115,창녕별숲글램핑,일반야영장,경상남도 창녕군 성산면 연당리 690-2,영업중,35.62,128.52,1.0,경상남도
3116,남해 더왕 글램핑장,일반야영장,경상남도 남해군 설천면 진목리 1190-1번지,영업중,34.88,127.91,4.0,경상남도
3117,지리산 하루해 야영장,일반야영장,경상남도 하동군 악양면 등촌리 259-1번지,영업중,35.19,127.72,0.0,경상남도
3118,지리산리조트 글램핑,일반야영장,경상남도 산청군 시천면 중산리 549,영업중,35.3,127.76,4.2,경상남도
3119,용추글램핑&펜션,일반야영장,경상남도 함양군 안의면 상원리 757-19 관광농원,영업중,35.67,127.77,0.0,경상남도
3120,용추글램핑&펜션,일반야영장,경상남도 함양군 안의면 상원리 730-3,영업중,35.67,127.77,0.0,경상남도
3121,캠핑파라다이스,일반야영장,경상남도 합천군 용주면 고품리 284,영업중,35.54,128.1,5.0,경상남도
3122,합천해피캠핑,"일반야영장,카라반,글램핑",경상남도 합천군 대병면 유전리 183-4,영업중,35.53,128.0,5.0,경상남도
3123,별을 다는 아이,일반야영장,경기도 양주시 장흥면 석현리 330-1번지,폐업,37.74,126.95,4.8,경기도
3124,별을 다는 아이,일반야영장,경기도 양주시 장흥면 석현리 336-3,영업중,37.74,126.95,4.8,경기도
3125,양주 탑 관광농원 글램핑장,일반야영장,경기도 양주시 삼숭동 542-1,영업중,37.81,127.1,0.0,경기도
3126,양주 패밀리 캠핑장,일반야영장,경기도 양주시 삼숭동 542-1,영업중,37.81,127.1,3.3,경기도
3127,농업회사법인 다온숲 주식회사,"일반야영장,글램핑",세종특별자치시 전동면 보덕리 292,영업중,36.64,127.25,0,세종특별자치시
3128,솔라캠프,자동차야영장,경상북도 안동시 와룡면 가구리 377-1,영업중,36.62,128.78,0.0,경상북도
3129,와우키즈랜드 야영장,자동차야영장,충청북도 청주시 청원구 내수읍 원통리 76-2,영업중,36.71,127.52,0.0,충청북도
3130,부에노스아이레스,자동차야영장,경기도 가평군 가평읍 복장리 580-3번지,폐업,37.74,127.5,4.5,경기도
3131,부에노스아이레스,자동차야영장,경기도 가평군 가평읍 복장리 580-3번지,폐업,37.74,127.5,4.5,경기도
3132,부에노스아이레스,자동차야영장,경기도 가평군 가평읍 복장리 580-3번지,영업중,37.74,127.5,4.5,경기도
3133,부에노스아이레스,자동차야영장,경기도 가평군 가평읍 복장리 580-3번지,영업중,37.74,127.5,4.5,경기도
3134,글램핑스테이션,일반야영장,충청북도 괴산군 연풍면 갈금리 255-19번지,영업중,36.78,127.95,0.0,충청북도
3135,사계절 야영장,일반야영장,충청북도 영동군 상촌면 대해리 1083-1,영업중,36.1,127.88,1.7,충청북도
3136,백운산캠핑장,자동차야영장,경상남도 함양군 백전면 백운리 120-2,영업중,35.59,127.64,0.0,경상남도
3137,진달래 관광농원 캠핑장,자동차야영장,충청남도 부여군 옥산면 봉산리 171-3,영업중,36.2,126.72,0.0,충청남도
3138,전원 오토캠핑장,일반야영장,경상북도 경주시 산내면 대현리 2372,영업중,35.68,129.05,3.0,경상북도
3139,전원 오토캠핑장,일반야영장,경상북도 경주시 산내면 대현리 2394,영업중,35.68,129.05,3.0,경상북도
3140,수덕 캠핑장,자동차야영장,충청남도 예산군 덕산면 둔리 108-7,영업중,36.67,126.65,5.0,충청남도
3141,수덕 캠핑장,자동차야영장,충청남도 예산군 덕산면 둔리 96-13,영업중,36.67,126.65,5.0,충청남도
3142,덕산참숯랜드,"일반야영장,카라반",충청남도 예산군 덕산면 둔리 108-7,영업중,36.67,126.65,0.0,충청남도
3143,덕산참숯랜드,"일반야영장,카라반",충청남도 예산군 덕산면 둔리 96-13,영업중,36.67,126.65,0.0,충청남도
3144,마노힐링캠프,카라반,경기도 용인시 처인구 해곡동 225-1,폐업,37.2,127.27,1.0,경기도
3145,마노힐링캠프,카라반,경기도 용인시 처인구 해곡동 230,영업중,37.2,127.27,1.0,경기도
3146,용인 룰루랄라 캠핑장,일반야영장,경기도 용인시 처인구 해곡동 225-1,폐업,37.2,127.27,4.0,경기도
3147,용인 룰루랄라 캠핑장,일반야영장,경기도 용인시 처인구 해곡동 230,영업중,37.2,127.27,4.0,경기도
3148,도봉야영장 (준비중),자동차야영장,경기도 의정부시 호원동 163,휴업,37.7,127.05,0,경기도
3149,청도 어울림 글램핑 타운,"자동차야영장,글램핑",경상북도 청도군 매전면 관하리 420,영업중,35.71,128.82,1.0,경상북도
3150,별빛마루 야영장,자동차야영장,충청남도 논산시 벌곡면 양산리 298-11번지,영업중,36.22,127.27,0.0,충청남도
3151,젤루느린 달팽이,자동차야영장,경상북도 문경시 가은읍 완장리 460번지,영업중,36.68,127.96,0.0,경상북도
3152,학암포나로야영장,"일반야영장,카라반",충청남도 태안군 원북면 방갈리 515-173,영업중,36.9,126.2,4.5,충청남도
3153,학암포나로야영장,"일반야영장,카라반",충청남도 태안군 원북면 방갈리 산 37번지,직권말소,36.9,126.2,4.5,충청남도
3154,와우파크,카라반,강원도 강릉시 사천면 사천진리 242-1번지,영업중,37.84,128.87,0.0,강원도
3155,팜스토리,"일반야영장,글램핑",경상북도 청도군 운문면 봉하리 817번지 (817-1번지),영업중,35.8,128.98,0.0,경상북도
3156,트리앤캠프스토리,"자동차야영장,카라반",강원도 양구군 양구읍 군량리 450번지,폐업,38.16,127.96,5.0,강원도
3157,트리앤캠프스토리,"자동차야영장,카라반",강원도 양구군 양구읍 군량리 450,영업중,38.16,127.96,5.0,강원도
3158,사목힐링캠프 태안캠핑농원,자동차야영장,충청남도 태안군 이원면 내리 958-2번지 958-3,영업중,36.92,126.29,0,충청남도
3159,충주커피박물관 글램핑카라반펜션,"카라반,글램핑",충청북도 충주시 살미면 내사리 산 20-2,영업중,36.9,128.01,4.0,충청북도
3160,용담댐 오토 캠핑장,"자동차야영장,카라반",전라북도 진안군 안천면 삼락리 1058-2번지,영업중,35.94,127.53,5.0,전라북도
3161,김제 모악산 캠핑파크,"일반야영장,자동차야영장",전라북도 김제시 금산면 금산리 79-9,영업중,35.72,127.04,2.5,전라북도
3162,펫 트리파크,"일반야영장,글램핑",충청북도 충주시 앙성면 지당리 395-2,영업중,37.1,127.71,5.0,충청북도
3163,알파카스테이,일반야영장,강원도 홍천군 화촌면 풍천리 107-2번지,영업중,37.83,127.89,5.0,강원도
3164,달콤이네 캠핑장,자동차야영장,강원도 원주시 문막읍 취병리 358,영업중,37.31,127.8,5.0,강원도
3165,노을캠핑장,일반야영장,인천광역시 강화군 양도면 건평리 463-11번지,영업중,37.69,126.39,2.5,인천광역시
3166,노을캠핑장,일반야영장,인천광역시 강화군 양도면 건평리 463-12,영업중,37.69,126.39,2.5,인천광역시
3167,어망골 캠핑장,"일반야영장,카라반",충청남도 보령시 천북면 장은리 970,영업중,36.51,126.49,5.0,충청남도
3168,라곰 캠핑힐,"일반야영장,자동차야영장",경상남도 하동군 청암면 상이리 1446,영업중,35.18,127.75,0,경상남도
3169,해오름 글램핑,"일반야영장,자동차야영장,카라반,글램핑",경기도 포천시 소흘읍 이곡리 479-8,영업중,37.78,127.15,4.0,경기도
3170,해오름 글램핑,"일반야영장,자동차야영장,카라반,글램핑",경기도 포천시 소흘읍 이곡리 464-8번지,영업중,37.78,127.15,4.0,경기도
3171,오페라캠핑장,"자동차야영장,글램핑",강원도 홍천군 내촌면 화상대리 산 375-2,영업중,37.8,128.0,4.5,강원도
3172,마로니에숲 캠핑장,자동차야영장,충청북도 옥천군 이원면 장찬리 145-2번지,등록취소,36.24,127.59,2.3,충청북도
3173,백미리 희망캠핑장,자동차야영장,경기도 화성시 서신면 백미리 266-8,영업중,37.15,126.68,0.0,경기도
3174,시공간,자동차야영장,전라남도 여수시 남면 유송리 702번지,영업중,34.55,127.73,0.0,전라남도
